htjesmo	8.022569
večeras	6.0766587
htjednete	8.022569
mnom	4.8036933
ovog	2.537772
deder	8.022569
meni	2.2989838
pa	0.07949623
mene	2.7343018
preko	2.8692772
po	0.1869897
izvan	3.832914
ikada	3.6037283
mojeg	6.636275
onog	3.4074485
ovoliko	7.329422
onoj	5.314519
hoćahu	8.022569
iznad	5.3835115
ikuda	6.923957
onom	2.8130827
tvojima	8.022569
onkraj	8.022569
škljoc	8.022569
posred	4.7267323
joj	2.114486
vašima	8.022569
hoćaše	8.022569
izvana	5.314519
me	0.37573755
mojem	5.1893554
mi	0.044943847
kod	2.2234764
veselo	6.923957
htjedneš	8.022569
njom	3.8030612
njoj	3.8481817
prije	1.5303291
mu	0.98730034
na	0.09380262
više	1.8139789
dovečer	8.022569
ne	0.12899688
htjedoste	8.022569
ni	0.099945374
podno	5.3835115
tebe	3.088095
ćeš	3.3220885
tvom	3.7050807
poviše	7.329422
poda	2.638074
onih	3.4478579
ju	0.35074216
vaše	4.2383795
nije	0.65107965
vaša	4.5885816
tebi	2.9411645
sutra	4.1724215
pošto	3.8481817
premda	5.1893554
vaši	5.07813
ovim	2.2859967
toga	1.749692
uvijek	2.729264
izbliza	8.022569
mnogo	4.2383795
vašu	5.3835115
ka	0.17207576
bijah	8.022569
ovih	3.0527556
našu	5.1893554
hotijasmo	8.022569
negdje	3.8030612
htjedosmo	8.022569
kamoli	5.3835115
naši	3.5799177
uza	3.591752
naše	3.331221
naša	3.2518842
ovdje	2.4580486
odozgo	8.022569
li	0.14859056
bez	1.8261248
donle	8.022569
mjau	8.022569
neću	4.3590074
klik	5.719984
donekle	5.07813
tvog	4.9315267
tvoj	2.2892277
zasigurno	5.8253446
dakle	1.9000762
brzo	4.43905
neće	2.4428391
neka	1.92225
kraj	2.416767
vama	3.5339327
htjevši	8.022569
dotad	5.719984
ih	0.54609656
odostrana	8.022569
njezinim	6.636275
odozdo	7.329422
njezinome	8.022569
odmalena	7.329422
htjednemo	8.022569
njezinih	6.636275
budite	5.8253446
smo	1.9634458
budete	7.329422
niste	4.3336897
hoćemo	5.9431276
nažalost	5.026837
nadomak	6.923957
ili	0.67526925
našima	6.923957
im	0.21587257
onakav	6.2308097
bješe	8.022569
poslije	3.7884624
je	0.042887643
okolo	5.314519
naokolo	6.2308097
mojega	8.022569
bjesmo	8.022569
iz	0.45729366
onim	3.0597243
ja	0.19812302
budimo	6.413131
bjeh	8.022569
sebe	2.992131
previše	4.43905
takav	3.3781781
dok	1.5257939
sebi	3.0389624
dotle	6.2308097
ću	2.0411546
svagda	8.022569
nećete	4.655273
njihovu	4.496208
njihovo	3.7884624
onoliko	5.9431276
triput	7.329422
uzduž	7.329422
obdan	8.022569
dovle	8.022569
kojekuda	8.022569
htje	2.9227026
nekako	4.193928
njihovi	3.718504
gle	1.7572677
njihove	3.911695
dokle	5.9431276
htijasmo	8.022569
pod	1.2552258
mog	1.159811
njihova	3.879434
najviše	4.1724215
kasno	4.9315267
dosad	3.879434
moj	2.0487592
ho-ruk	8.022569
mom	2.904575
htijahu	8.022569
eto	2.114486
vrh	3.427449
zbogom	7.329422
bijaste	8.022569
našem	4.8036933
svakojako	8.022569
onolik	5.624674
svojom	4.3849826
mojom	5.8253446
pred	1.6306518
eventualno	4.2613688
nikako	3.9282243
hop	5.5376625
našeg	4.887075
svojoj	3.6918356
mojoj	5.07813
nabolje	7.329422
osim	2.3771222
proljetos	8.022569
ponekad	5.3835115
vi	0.25403565
njena	4.887075
sobom	4.411651
puno	2.2054577
evo	2.3949478
rijetko	5.3835115
odviše	8.022569
njemu	3.2434454
htijaše	8.022569
pokraj	5.9431276
uzaman	8.022569
doista	4.5885816
uz	1.2392437
budući	4.43905
stvarno	2.972713
još	1.9244946
naprijed	4.43905
premalo	6.413131
njegovome	8.022569
htjeti	6.413131
hoćete	6.0766587
ovakav	5.314519
njih	1.8200334
budem	4.8036933
sprama	7.329422
zbog	2.1036751
uf	4.655273
njim	2.3322096
uslijed	5.4576197
uh	2.5336313
njenu	5.3835115
htio	3.5117095
hura	8.022569
njeno	3.4478579
tu	0.62623364
iako	3.1322198
nigdje	3.6037283
njene	4.5568333
vašega	7.329422
njeni	2.501108
nasreću	8.022569
će	0.97853607
to	0.13198641
potpuno	3.5227592
tobom	4.2159066
halo	6.636275
njezinima	8.022569
te	0.30744535
nasred	8.022569
odavde	6.0766587
ti	0.12008151
njezin	4.3590074
ta	0.17676145
su	0.39599875
brže	5.719984
vau-vau	8.022569
odjednom	4.655273
ovoga	4.2383795
ste	1.6289783
htjelo	6.636275
gotovo	3.102588
njezinoga	8.022569
zimus	8.022569
vašemu	8.022569
hoćaste	8.022569
htjele	8.022569
naših	4.8445153
se	0.25572842
pored	3.3220885
htjeli	3.9795177
si	0.23311438
našim	4.8445153
sa	0.027936636
zum	2.1364648
mojemu	7.329422
pobogu	7.329422
htijaste	8.022569
toj	1.6189947
tog	1.4686356
hoću	5.8253446
ćemo	3.2434454
svojim	2.9349725
nekamo	6.923957
ovi	0.90861285
najbrže	8.022569
hoće	3.2776368
tom	1.1830925
dolje	5.9431276
ovo	0.6116171
među	1.9991213
uskoro	4.5885816
ovu	2.3492458
dovrh	8.022569
čim	3.0597243
uglavnom	3.7459028
njezina	6.2308097
sasvim	3.0389624
osobito	4.9780464
iš	0.9459151
njezine	6.636275
nismo	3.4792743
katkad	7.329422
ova	0.83491176
ovom	2.465741
ovoj	3.2185478
dvaput	6.923957
ove	1.0862262
potom	5.1893554
njezino	5.1893554
pri	0.60739386
nikamo	7.329422
njezinu	6.923957
svojih	3.8030612
mojih	5.2499804
njome	6.413131
njezini	5.624674
mojim	4.9780464
tuda	7.329422
jesam	4.3336897
nekuda	8.022569
jesi	3.2185478
nisam	2.1309247
nakraj	7.329422
često	4.496208
tih	2.4734929
htijući	8.022569
bijaše	8.022569
svoga	5.3835115
opet	2.537772
naime	3.5227592
tim	1.3096128
njega	2.9227026
danas	2.5336313
jesu	3.718504
jest	1.6273073
sam	0.60558933
nedavno	4.3089967
moga	2.7143013
biste	5.1893554
njegovim	4.5885816
bijahu	8.022569
onoga	4.2159066
njegovih	5.3835115
vaš	2.8351831
njegov	2.3187864
svojega	6.413131
uzalud	5.2499804
tres	4.43905
odmah	3.6787636
tvojemu	8.022569
mimo	4.9315267
kad	1.0350786
unutar	3.9450314
svejedno	3.9972172
gore	3.468692
hotijah	8.022569
već	1.5896288
tja	8.022569
der	2.6946929
put	1.9066768
htjela	4.9780464
budu	2.9349725
bila	1.9155461
bijasmo	8.022569
njenim	5.624674
svojeg	5.314519
svojem	5.1893554
budeš	5.8253446
otud	6.413131
njenih	5.719984
eno	1.1895372
usuprot	8.022569
dosta	3.0738091
htjedoh	8.022569
odsad	7.329422
đija	8.022569
ijuju	8.022569
spram	5.314519
zato	2.0088537
htjednu	8.022569
lijepo	3.6658602
mic	3.7740736
njenima	7.329422
budi	4.3089967
bum	5.624674
bude	2.8185623
malo	1.8848419
htješe	8.022569
nakon	2.167497
stoga	3.5682216
tek	2.0113018
htjedne	8.022569
sinoć	7.329422
ljetos	8.022569
manje	2.3458152
makar	4.2613688
hoćasmo	8.022569
ovako	3.427449
ćete	4.0907435
mljac	8.022569
zaista	3.0119336
ovima	2.824072
tada	2.910581
ovime	6.0766587
ehe	4.7267323
vašom	6.923957
odavna	6.413131
bogami	6.2308097
vašoj	7.329422
bome	8.022569
tras	3.4792743
hoćah	8.022569
htjede	8.022569
oko	1.7162937
poradi	6.636275
sprijeda	8.022569
uprkos	8.022569
nekoliko	3.4899695
iliti	4.887075
ona	1.1421849
onomu	8.022569
nje	0.46509606
nećeš	4.8445153
one	2.0956428
smjesta	6.923957
ovamo	6.0766587
oni	1.1841637
za	0.21546565
toliko	2.6519308
veoma	5.5376625
hotijahu	8.022569
nikuda	6.923957
ono	1.3543407
između	3.0186226
onome	4.655273
nju	1.3813868
onuda	6.413131
onu	2.8635137
jedanput	6.636275
njihovoj	5.1893554
nikada	3.7321095
njihovog	5.3835115
odonud	8.022569
tvoje	3.1247292
nećemo	4.467221
naš	1.9799361
svoja	4.5885816
kroz	3.4074485
navrh	8.022569
svojemu	8.022569
tvoji	3.7884624
ovomu	8.022569
svoje	2.114486
njihovom	5.1321974
svoji	2.5672479
tolik	2.4931397
njenog	5.3835115
tvoja	4.033585
tvojega	7.329422
iza	1.7309998
usred	5.4576197
tvoju	4.2159066
niz	2.4852347
napokon	5.624674
ovome	4.887075
potkraj	7.329422
svoju	2.7650735
hotjaše	8.022569
naspram	8.022569
tvojoj	4.6213717
tvojom	6.413131
nekada	4.8445153
ovolik	6.923957
biše	8.022569
